"","POSTED_SPEED_LIMIT","STREET_NAME","LATITUDE","LONGITUDE","Type","regions","distances"
"357",30,"CONGRESS PKWY",41.875719415,-87.630762808,"crash","034","0.3"
"358",30,"LANGLEY AVE",41.810382921,-87.608857444,"crash","013","1.4"
"359",30,"21ST ST",41.853771308,-87.68588442,"crash","135","0"
"360",30,"NORTH AVE",41.90929001,-87.781451888,"crash","039","1.5"
"361",30,"OAKLEY BLVD",41.876547922,-87.68398781,"crash","020","1.9"
"362",30,"LOWER WACKER DR",41.878605778,-87.636488148,"crash","034","1.1"
"363",35,"MARSHALL BLVD",41.852656243,-87.699261504,"crash","021","0.8"
"364",30,"GRAND AVE",41.917052424,-87.755962193,"crash","043","0.7"
"365",30,"WELLS ST",41.809095821,-87.632731197,"crash","029","2.8"
"366",30,"ROOSEVELT RD",41.867263098,-87.646972686,"crash","034","2.2"
"367",30,"VAN BUREN ST",41.876715543,-87.635247033,"crash","034","0.8"
"368",25,"SAWYER AVE",41.892859274,-87.707548889,"crash","011","0.7"
"369",30,"BROADWAY",41.969521589,-87.6598308,"crash","097","0.8"
"370",30,"HIGGINS AVE",41.981238161,-87.806997368,"crash","158","1.8"
"371",30,"OAK PARK AVE",41.925329694,-87.7951482,"crash","040","1.4"
"372",25,"ARTESIAN AVE",41.998886349,-87.691282783,"crash","051","0.2"
"373",30,"64TH ST",41.778829182,-87.595346198,"crash","148","2.2"
"374",30,"LARAMIE AVE",41.871002819,-87.754577153,"crash","057","1.1"
"375",30,"69TH ST",41.768660553,-87.663962876,"crash","121","2.8"
"376",30,"HOMAN AVE",41.9054665,-87.711909372,"crash","011","1"
"377",30,"NORTH AVE",41.910546981,-87.680108062,"crash","129","1"
"378",30,"54TH ST",41.795240933,-87.702956269,"crash","167","0.2"
"379",30,"DIVERSEY AVE",41.93119941,-87.763848062,"crash","042","0.7"
"380",30,"GREEN BAY AVE",41.654902831,-87.540948292,"crash","120","5.9"
"381",30,"MADISON ST",41.881887057,-87.647392834,"crash","077","1.8"
"382",25,"SUPERIOR ST",41.893934694,-87.746884129,"crash","107","2.1"
"383",30,"MICHIGAN AVE",41.838251391,-87.623294811,"crash","117","2.5"
"384",25,"MOZART ST",42.000638319,-87.701094314,"crash","051","1.2"
"385",35,"RHODES AVE",41.702637132,-87.610123009,"crash","035","2.4"
"386",30,"GRAND AVE",41.890953275,-87.658940318,"crash","077","1"
"387",30,"LUNT AVE",42.008477471,-87.693650443,"crash","051","1"
"388",30,"HALSTED ST",41.94607507,-87.649301118,"crash","095","1.3"
"389",30,"MONTROSE AVE",41.960411265,-87.780626105,"crash","083","0.8"
"390",30,"RACINE AVE",41.885889617,-87.656961739,"crash","077","0.8"
"391",30,"HAMLIN BLVD",41.880744823,-87.720604088,"crash","009","0.3"
"392",30,"61ST ST",41.782403141,-87.709570034,"crash","164","1.2"
"393",30,"WABASH AVE",41.898923938,-87.627064507,"crash","139","0.3"
"394",30,"LINCOLN AVE",41.976225187,-87.692503665,"crash","025","1.3"
"395",30,"ADDISON ST",41.94558764,-87.796051711,"crash","106","1.1"
"396",35,"FULLERTON AVE",41.925282314,-87.666617078,"crash","091","0.2"
"397",30,"LAWNDALE AVE",41.88896721,-87.718418602,"crash","009","0.8"
"398",10,"ROOSEVELT RD",41.866501191,-87.686157599,"crash","020","1.4"
"399",30,"ASHLAND AVE",41.928867019,-87.668422102,"crash","091","0.2"
"400",55,"LAKE SHORE DR E",41.858106167,-87.616378726,"crash","033","2.1"
"401",30,"KOMENSKY AVE",41.771732576,-87.723652714,"crash","015","1.7"
"402",20,"RANDOLPH SD",41.884522852,-87.646520584,"crash","077","1.9"
"403",30,"STATE ST",41.882492645,-87.627995806,"crash","033","0.9"
"404",15,"FORT DEARBORN",41.842048726,-87.609340451,"crash","033","4"
"405",30,"87TH ST",41.735541737,-87.672629951,"crash","168","1.2"
"406",30,"MASON AVE",41.991519579,-87.776504445,"crash","156","1.3"
"407",30,"TOUHY AVE",42.011788649,-87.707278125,"crash","051","2.3"
"408",30,"LAKE SHORE DR SB",41.940386714,-87.638240305,"crash","095","2.7"
"409",30,"STATE ST",41.882082752,-87.627963646,"crash","033","0.9"
"410",30,"MILWAUKEE AVE",41.891047848,-87.647621364,"crash","077","2"
"411",30,"MICHIGAN AVE",41.887498412,-87.624699992,"crash","125","0.5"
"412",30,"LINCOLN AVE",41.990811419,-87.707841584,"crash","024","0"
"413",30,"ARCHER AVE",41.803610833,-87.721552692,"crash","032","0.1"
"414",30,"CLARK ST",41.889977687,-87.631227083,"crash","131","0.6"
"415",30,"MICHIGAN AVE",41.887667356,-87.624409322,"crash","125","0.5"
"416",30,"LAKE SHORE DR SB",41.940442903,-87.638633539,"crash","095","2.7"
"417",30,"MILWAUKEE AVE",41.923009387,-87.69729638,"crash","128","2.4"
"418",0,"OAKLEY BLVD",41.868966453,-87.683505915,"crash","135","1.7"
"419",35,"HOWARD ST",42.019127074,-87.703745686,"crash","051","2.6"
"420",30,"ASHLAND AVE",41.939744616,-87.668516101,"crash","172","0.1"
"421",30,"ASHLAND AVE",41.803218664,-87.664973798,"crash","119","1.2"
"422",30,"STONY ISLAND AVE",41.753241308,-87.586219986,"crash","138","1"
"423",30,"STONY ISLAND AVE",41.753811398,-87.586235251,"crash","138","1"
"424",35,"SPAULDING AVE",41.964253183,-87.71093686,"crash","025","1.4"
"425",0,"46TH ST",41.811334452,-87.598500298,"crash","013","1.7"
"426",30,"ADDISON ST",41.945715921,-87.771505053,"crash","050","1.1"
"427",30,"DAMEN AVE",41.870889496,-87.67651265,"crash","076","1.8"
"428",30,"MILWAUKEE AVE",41.909809081,-87.676803229,"crash","113","1"
"429",30,"BROADWAY",41.979882516,-87.659818052,"crash","093","1.3"
"430",45,"LAKE SHORE DR SB",41.830165274,-87.605550954,"crash","013","3.5"
"431",30,"IRVING PARK RD",41.953461893,-87.752542435,"crash","050","1.3"
"432",30,"SACRAMENTO AVE",41.82092238,-87.699681807,"crash","007","1.6"
"433",25,"LEXINGTON ST",41.871540328,-87.723724543,"crash","163","0.4"
"434",30,"NARRAGANSETT AVE",41.930229646,-87.785533235,"crash","104","0.7"
"435",30,"NORTH AVE",41.909284381,-87.764236492,"crash","043","1"
"436",30,"RAVENSWOOD AVE",41.997937494,-87.674861729,"crash","093","1.2"
"437",30,"LECLAIRE AVE",41.973468922,-87.755374295,"crash","149","0.9"
"438",30,"MILWAUKEE AVE",41.968664521,-87.761599026,"crash","103","0.2"
"439",30,"CONGRESS DR",41.875663418,-87.620676028,"crash","033","0.7"
"440",35,"KEDZIE AVE",41.966722746,-87.708273253,"crash","025","1"
"441",30,"ILLINOIS ST",41.890715939,-87.630147445,"crash","131","0.5"
"442",45,"LAKE SHORE DR NB",41.911304488,-87.625878603,"crash","139","1.6"
"443",30,"HALSTED ST",41.679598294,-87.642112809,"crash","045","2"
"444",30,"DAMEN AVE",41.948734705,-87.678458958,"crash","026","1.1"
"445",30,"HARRISON ST",41.874388644,-87.656958889,"crash","077","1.2"
"446",30,"WESTERN AVE",41.884312917,-87.68637311,"crash","122","2"
"447",30,"VAN BUREN ST",41.876878778,-87.625410997,"crash","033","0.4"
"448",30,"CENTRAL AVE",41.893019573,-87.765469622,"crash","058","1.8"
"449",30,"NORTH AVE",41.909279824,-87.783295677,"crash","039","1.5"
"450",30,"ASHLAND AVE",41.858651262,-87.666323753,"crash","143","0.7"
"451",30,"LARAMIE AVE",41.888266069,-87.755207694,"crash","130","1.9"
"452",30,"MARSHALL BLVD",41.852149224,-87.699244342,"crash","021","0.9"
"453",30,"JEFFERY BLVD",41.76602778,-87.576443123,"crash","101","0.6"
"454",30,"PRATT BLVD",42.005094106,-87.680241982,"crash","051","1.1"
"455",30,"DIVISION ST",41.903148872,-87.685769269,"crash","129","0"
"456",0,"ELSTON AVE",41.925845288,-87.678835724,"crash","090","0.8"
"457",30,"CENTRAL AVE",41.988693334,-87.766617068,"crash","114","2"
"458",0,"47TH ST",41.809776993,-87.594586927,"crash","013","1.8"
"459",30,"PULASKI RD",41.784922134,-87.722786391,"crash","061","0.9"
"460",30,"AUSTIN AVE",41.941294199,-87.776471699,"crash","104","1.1"
"461",30,"WACKER DR",41.88809629,-87.625177279,"crash","125","0.5"
"462",30,"HALSTED ST",41.673745707,-87.641918789,"crash","045","1.4"
"463",30,"MILWAUKEE AVE",41.973116215,-87.765272116,"crash","102","0.4"
"464",30,"DIVISION ST",41.903825234,-87.64328636,"crash","133","1.7"
"465",30,"87TH ST",41.737045695,-87.568730009,"crash","145","0.4"
"466",35,"INDIANA AVE",41.835310411,-87.621706762,"crash","117","2.8"
"467",30,"WENTWORTH AVE",41.772222737,-87.629795953,"crash","146","1.4"
"468",30,"CICERO AVE",41.687161174,-87.739432514,"crash","048","2.5"
"469",25,"GRANVILLE AVE",41.994484462,-87.656804303,"crash","093","1.4"
"470",30,"ARGYLE ST",41.971916939,-87.788010949,"crash","158","1.2"
"471",25,"SPRINGFIELD AVE",41.96487989,-87.725342301,"crash","004","1"
"472",30,"71ST ST",41.764343829,-87.698160187,"crash","014","0.6"
"473",30,"WOOD ST",41.812105153,-87.670071834,"crash","005","1.4"
"474",30,"HARLEM AVE",41.981867448,-87.806793832,"crash","158","1.7"
"475",30,"GRAND AVE",41.892025638,-87.61352893,"crash","126","0.6"
"476",30,"ST LAWRENCE AVE",41.809368366,-87.611597464,"crash","013","1.4"
"477",30,"LAKE ST",41.885464392,-87.665760235,"crash","075","0.1"
"478",30,"LAWRENCE AVE",41.968743847,-87.687936534,"crash","094","0.7"
"479",30,"HAMLIN AVE",41.851517809,-87.720017601,"crash","160","1.7"
"480",30,"69TH ST",41.768660553,-87.663962876,"crash","121","2.8"
"481",30,"JACKSON BLVD",41.877718587,-87.667671616,"crash","077","0.7"
"482",30,"KOLIN AVE",41.842207767,-87.732865128,"crash","160","2.7"
"483",10,"KEDZIE AVE",41.735397813,-87.702209678,"crash","066","2.2"
"484",30,"UNION AVE",41.866259562,-87.645233003,"crash","034","2.1"
"485",30,"MONROE ST",41.880479773,-87.639718202,"crash","034","1.5"
"486",35,"SACRAMENTO BLVD",41.872778662,-87.701130146,"crash","122","0.5"
"487",30,"LAFLIN ST",41.881321534,-87.664561377,"crash","077","0.2"
"488",20,"LONGWOOD DR",41.699154551,-87.671373022,"crash","023","1.1"
"489",30,"MELROSE ST",41.940336853,-87.681523534,"crash","026","0.9"
"490",30,"33RD ST",41.833914574,-87.67529072,"crash","144","0.7"
"491",30,"GRAND AVE",41.919962397,-87.771744073,"crash","041","0.9"
"492",30,"PAULINA ST",41.869284762,-87.668821896,"crash","077","1.6"
"493",30,"MICHIGAN AVE",41.894035233,-87.624382947,"crash","131","0.5"
"494",30,"22ND PL",41.851380289,-87.675693312,"crash","111","0.9"
"495",15,"FULTON ST",41.886627922,-87.698060631,"crash","122","1.1"
"496",30,"33RD ST",41.834147388,-87.674597856,"crash","144","0.6"
"497",30,"ROCKWELL ST",41.848146219,-87.690577644,"crash","110","0.7"
"498",30,"CHICAGO AVE",41.896689274,-87.619701254,"crash","126","0.6"
"499",30,"MONTROSE AVE",41.960789917,-87.751150024,"crash","147","0.8"
"500",30,"ONTARIO ST",41.893293677,-87.620392895,"crash","126","0.2"
"501",30,"WELLS ST",41.886028398,-87.634084983,"crash","131","1.2"
"502",30,"PULASKI RD",41.702875112,-87.720634824,"crash","048","1.3"
"503",30,"PRINCETON AVE",41.713053661,-87.630716727,"crash","035","1.4"
"504",30,"FAIRBANKS CT",41.895408543,-87.620188855,"crash","126","0.4"
"505",30,"ROOSEVELT RD",41.86612813,-87.720264008,"crash","162","0.5"
"506",30,"MILWAUKEE AVE",41.907643475,-87.672963869,"crash","113","0.7"
"507",30,"ROOSEVELT RD",41.866469029,-87.709778846,"crash","019","1.1"
"508",30,"LAKE ST",41.88580702,-87.644171895,"crash","131","2"
"509",20,"MAYPOLE AVE",41.883507668,-87.70631767,"crash","123","0.7"
"510",30,"WASHINGTON BLVD",41.882727471,-87.702214177,"crash","122","0.6"
"511",30,"HALSTED ST",41.818763773,-87.645941885,"crash","117","2.4"
"512",35,"CUMBERLAND AVE",41.953966324,-87.836838525,"crash","175","1.3"
"513",30,"HOMAN BLVD",41.883752493,-87.71123675,"crash","009","0.8"
"514",30,"MACKINAW AVE",41.730093559,-87.543041407,"crash","140","1"
"515",30,"OGDEN AVE",41.86109716,-87.696034985,"crash","021","0.3"
"516",30,"COLUMBUS DR",41.885896847,-87.620531283,"crash","124","0.4"
"517",30,"LARAMIE AVE",41.909919601,-87.755836772,"crash","043","1.1"
"518",30,"NORTH AVE",41.909487956,-87.765776987,"crash","043","1"
"519",30,"CLARK ST",41.943646149,-87.65382314,"crash","095","1.3"
"520",30,"CENTRAL AVE",41.974905977,-87.768642346,"crash","102","0.8"
"521",30,"WILSON AVE",41.963936674,-87.757264217,"crash","103","0.8"
"522",30,"31ST ST",41.837498603,-87.696600776,"crash","007","2"
"523",35,"PULASKI RD",41.851934576,-87.724622544,"crash","160","1.6"
"524",30,"63RD ST",41.779577544,-87.664171073,"crash","121","1.7"
"525",30,"GRAND AVE",41.891069809,-87.64784674,"crash","077","2"
"526",30,"INDIANA AVE",41.758228392,-87.620071464,"crash","063","1.3"
"527",30,"PULASKI RD",41.931831026,-87.727126873,"crash","177","0.2"
"528",30,"HOYNE AVE",41.920857894,-87.680057526,"crash","090","1.1"
"529",30,"LAWNDALE AVE",41.950881556,-87.720327485,"crash","089","1.3"
"530",35,"JACKSON BLVD",41.877371926,-87.712000031,"crash","123","0.6"
"531",30,"CONGRESS PKWY",41.875174358,-87.67356672,"crash","076","1.2"
"532",30,"WOLCOTT AVE",41.864929245,-87.673895438,"crash","134","1.8"
"533",35,"CENTRAL AVE",41.975729935,-87.768626581,"crash","102","0.8"
"534",30,"MICHIGAN AVE",41.852340853,-87.623937365,"crash","033","2.4"
"535",30,"LARAMIE AVE",41.958733398,-87.757177291,"crash","050","0.9"
"536",30,"ARCHER AVE",41.838325236,-87.66492633,"crash","144","0.5"
"537",30,"OGDEN AVE",41.851288488,-87.723850843,"crash","160","1.6"
"538",30,"DAMEN AVE",41.889672998,-87.677018915,"crash","076","1.2"
"539",5,"PULASKI RD",41.79799187,-87.723443741,"crash","031","0.3"
"540",30,"HALSTED ST",41.7796575,-87.644930993,"crash","118","2"
"541",30,"MIDWAY PLAISANCE",41.786170395,-87.585625847,"crash","013","2.6"
"542",30,"HALSTED ST",41.706432638,-87.642672251,"crash","035","2.8"
"543",30,"HALSTED ST",41.69955202,-87.642459045,"crash","023","2.6"
"544",30,"IRVING PARK RD",41.954061888,-87.702753643,"crash","080","0.6"
"545",35,"CALDWELL AVE",41.992864668,-87.757477687,"crash","114","1"
"546",30,"PULASKI RD",41.846892894,-87.724487019,"crash","160","2.1"
"547",30,"PETERSON AVE",41.990127136,-87.738421271,"crash","116","0.7"
"548",40,"LAKE SHORE DR",41.896839272,-87.616884298,"crash","126","0.6"
"549",0,"87TH ST",41.736628761,-87.613419097,"crash","036","1.8"
"550",30,"GARFIELD BLVD",41.793833474,-87.645207275,"crash","118","1.1"
"551",30,"DESPLAINES ST",41.884390667,-87.644351385,"crash","131","2.1"
"552",30,"CENTRAL AVE",41.983909698,-87.768469452,"crash","102","1.6"
"553",0,"BELMONT AVE",41.938527051,-87.761654806,"crash","042","1.5"
"554",10,"MICHIGAN AVE",41.853724924,-87.623984671,"crash","033","2.2"
"555",30,"STATE ST",41.758092176,-87.624902228,"crash","063","0.7"
"556",5,"HALSTED ST",41.817493357,-87.645909195,"crash","117","2.5"
"557",30,"RIDGE BLVD",41.999839969,-87.677856522,"crash","051","1.3"
"558",30,"LAKE SHORE DR",41.941072209,-87.639172267,"crash","095","2.6"
"559",30,"EGGLESTON AVE",41.713959078,-87.633917594,"crash","035","1.6"
"560",30,"LINCOLN AVE",41.952203179,-87.677560017,"crash","056","1.3"
"561",15,"OHARE ST",41.976201139,-87.905309125,"crash","175","9.2"
"562",35,"OGDEN AVE",41.86416164,-87.688037092,"crash","135","1.1"
"563",30,"STATE ST",41.75820098,-87.62461187,"crash","063","0.8"
"564",30,"MICHIGAN AVE",41.883529212,-87.624266394,"crash","125","0.8"
"565",30,"CICERO AVE",41.960805894,-87.747395997,"crash","147","0.8"
"566",30,"MARQUETTE DR",41.775495623,-87.572806954,"crash","101","1.7"
"567",30,"CENTRAL AVE",41.95997195,-87.76707886,"crash","049","0.4"
"568",30,"GENEVA TER",41.926663878,-87.644136845,"crash","091","2.6"
"569",30,"NORTH AVE",41.910338596,-87.695907519,"crash","128","1.2"
"570",35,"PULASKI RD",41.81905229,-87.723819222,"crash","030","1.7"
"571",30,"PULASKI RD",41.955569773,-87.727523977,"crash","087","1.7"
"572",30,"HALSTED ST",41.867125251,-87.647064808,"crash","034","2.2"
"573",30,"95TH ST",41.721293699,-87.664829183,"crash","168","2.2"
"574",30,"NORTH AVE",41.910124066,-87.714842255,"crash","157","1.3"
"575",30,"STONY ISLAND AVE",41.73682263,-87.58578342,"crash","145","1.4"
"576",35,"115TH ST",41.683964395,-87.727339086,"crash","048","1.3"
"577",30,"PAULINA ST",41.872506272,-87.668915303,"crash","077","1.2"
"578",30,"KEDZIE AVE",41.915622412,-87.707063935,"crash","011","1.8"
"579",25,"GRAND AVE",41.921379423,-87.779455863,"crash","039","0.4"
"580",30,"WESTERN AVE",41.766423493,-87.683437559,"crash","067","1.8"
"581",30,"HURON ST",41.894880581,-87.63573664,"crash","131","0.7"
"582",30,"KIMBALL AVE",41.943440137,-87.712473826,"crash","088","1.2"
"583",30,"PROSPECT AVE",41.692562682,-87.67135274,"crash","023","0.8"
"584",30,"ASHLAND AVE",41.866940064,-87.666532428,"crash","143","1.6"
"585",30,"LOWER WACKER DR",41.886679338,-87.630217588,"crash","131","1"
"586",30,"FULLERTON AVE",41.923560598,-87.78638591,"crash","040","0.4"
"587",30,"WOOD ST",41.75453161,-87.668547033,"crash","169","1.4"
"588",30,"SHERIDAN RD",41.986761534,-87.655432344,"crash","093","1.4"
"589",30,"MICHIGAN AVE",41.714671172,-87.620256411,"crash","035","0.7"
"590",30,"STATE ST",41.886160815,-87.628096053,"crash","125","0.9"
"591",30,"TRUMBULL AVE",41.842755842,-87.710935608,"crash","021","2.3"
"592",30,"SACRAMENTO AVE",41.935720422,-87.702760457,"crash","028","1.6"
"593",30,"111TH ST",41.692743982,-87.603288649,"crash","035","3.7"
"594",30,"WESTERN AVE",41.784639324,-87.683935941,"crash","070","1"
"595",30,"MELROSE ST",41.94130645,-87.639692678,"crash","095","2.5"
"596",30,"SACRAMENTO AVE",41.999387565,-87.704726966,"crash","024","1"
"597",30,"ARCHER AVE",41.817258106,-87.699312265,"crash","007","1.7"
"598",30,"WOLCOTT AVE",41.848424166,-87.673437708,"crash","143","1.2"
"599",30,"PULASKI RD",41.771013494,-87.722419291,"crash","015","1.5"
"600",30,"DIVISION ST",41.903496406,-87.650760642,"crash","112","2"
"601",30,"MICHIGAN AVE",41.712474901,-87.619960826,"crash","035","1"
"602",30,"KEDZIE AVE",41.945150637,-87.70793142,"crash","080","1.6"
"603",5,"65TH PL",41.774447097,-87.70800189,"crash","018","0.7"
"604",30,"KEDZIE AVE",41.94488435,-87.70792515,"crash","080","1.6"
"605",30,"FOSTER AVE",41.975576892,-87.713773184,"crash","025","0.9"
"606",20,"MEDINA AVE",41.987616371,-87.781749804,"crash","156","0.6"
"607",25,"MOZART ST",41.902766625,-87.697982923,"crash","011","0.8"
"608",20,"SAYRE AVE",41.919305082,-87.800459574,"crash","040","2"
"609",30,"DAMEN AVE",41.917371572,-87.677754784,"crash","090","1.2"
"610",30,"DESPLAINES ST",41.884390667,-87.644351385,"crash","131","2.1"
"611",30,"HALSTED ST",41.908286882,-87.648056561,"crash","112","2.2"
"612",30,"ROSEHILL DR",41.986854833,-87.670298381,"crash","093","0.3"
"613",30,"HALSTED ST",41.715214874,-87.643190616,"crash","035","2.5"
"614",30,"WALNUT ST",41.886157072,-87.671997527,"crash","076","0.5"
"615",30,"ADAMS ST",41.879301285,-87.631167793,"crash","034","0.7"
"616",30,"VAN BUREN ST",41.875292024,-87.715062217,"crash","008","0.3"
"617",30,"DAMEN AVE",41.862398322,-87.675993156,"crash","134","1.4"
"618",30,"HURON ST",41.894913387,-87.633283764,"crash","131","0.4"
"619",30,"88TH ST",41.734082869,-87.662956784,"crash","168","0.8"
"620",30,"STATE ST",41.772634626,-87.62527215,"crash","146","1"
"621",35,"ASHLAND AVE",41.737518583,-87.663253754,"crash","168","0.4"
"622",30,"88TH ST",41.734082869,-87.662956784,"crash","168","0.8"
"623",30,"63RD ST",41.778538071,-87.742355878,"crash","061","2.5"
"624",30,"DELAWARE PL",41.899244561,-87.628679728,"crash","139","0.2"
"625",30,"OGDEN AVE",41.86464673,-87.686002512,"crash","135","1.2"
"626",30,"HALSTED ST",41.869510822,-87.647104685,"crash","034","2.2"
"627",15,"CENTRAL AVE",41.908978921,-87.766009355,"crash","043","1.1"
"628",35,"75TH ST",41.758852206,-87.588767222,"crash","138","1.1"
"629",30,"DAMEN AVE",41.742988111,-87.673111583,"crash","169","1"
"630",30,"CHICAGO AVE",41.894895973,-87.74569035,"crash","107","2"
"631",40,"LAKE SHORE DR",41.91128949,-87.626517751,"crash","139","1.6"
"632",25,"CLARK ST",42.00624634,-87.673476163,"crash","051","1.9"
"633",30,"KENMORE AVE",41.981761755,-87.656710186,"crash","093","1.5"
"634",30,"HARDING AVE",41.90276732,-87.725233037,"crash","108","0.8"
"635",30,"75TH ST",41.758418797,-87.620606592,"crash","063","1.2"
"636",30,"27TH ST",41.844372928,-87.641313993,"crash","117","0.6"
"637",30,"103RD ST",41.707056187,-87.640553081,"crash","035","2.6"
"638",30,"FULLERTON AVE",41.924577916,-87.7281882,"crash","177","0.8"
"639",30,"STOCKTON DR",41.917621003,-87.634435082,"crash","139","2.3"
"640",30,"LAKE SHORE DR SB",41.819970526,-87.597748659,"crash","013","2.6"
"641",30,"LAKE SHORE DR SB",41.880081144,-87.617327471,"crash","124","1.1"
"642",30,"FULLERTON AVE",41.924583041,-87.727680515,"crash","177","0.8"
"643",30,"CLARK ST",41.898628908,-87.631444082,"crash","133","0.3"
"644",30,"MONROE ST",41.880217872,-87.65721783,"crash","077","0.8"
"645",30,"KEDZIE AVE",41.914776193,-87.707038027,"crash","011","1.7"
"646",30,"81ST ST",41.746511725,-87.686596371,"crash","066","0.4"
"647",30,"PULASKI RD",41.838514002,-87.724541714,"crash","160","3"
"648",25,"DEVON AVE",41.997469545,-87.69848682,"crash","051","1"
"649",30,"HARRISON ST",41.874602135,-87.632642266,"crash","034","0.5"
"650",25,"WENTWORTH AVE",41.745308616,-87.629307656,"crash","137","1.2"
"651",30,"IRVING PARK RD",41.95313903,-87.778150012,"crash","083","0.5"
